Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT,Level_PTnew
MM/dd/yyyy hh:mm:ss,gal,,gal,ali,in,fps,gpm,in,gpm,in
03/10/2021 00:00:00,5000,1,0.00,0,0.10,0.40,0.288,-0.09,0.000,-0.64
03/10/2021 00:01:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:02:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:03:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:04:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:05:00,5000,1,0.00,0,0.10,0.40,0.288,-0.10,0.000,-0.65
03/10/2021 00:06:00,5000,1,0.00,,,,,,,-0.65
03/10/2021 00:07:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:08:00,5000,1,0.00,,,,,,,-0.65
03/10/2021 00:09:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:10:00,5000,1,0.00,0,0.10,0.40,0.288,-0.10,0.000,-0.64
03/10/2021 00:11:00,5000,1,0.00,,,,,,,-0.65
03/10/2021 00:12:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:13:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:14:00,5000,1,0.00,,,,,,,-0.65
03/10/2021 00:15:00,5000,1,0.00,0,0.10,0.40,0.288,-0.09,0.000,-0.64
03/10/2021 00:16:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:17:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 00:18:00,5000,1,0.00,,,,,,,-0.44
03/10/2021 00:19:00,5000,1,0.00,,,,,,,-0.45
03/10/2021 00:20:00,5000,1,0.00,0,0.10,0.40,0.288,0.29,0.000,-0.43
03/10/2021 00:21:00,5000,1,0.00,,,,,,,-0.44
03/10/2021 00:22:00,5000,1,0.00,,,,,,,-0.35
03/10/2021 00:23:00,5000,1,0.00,,,,,,,-0.39
03/10/2021 00:24:00,5000,1,0.00,,,,,,,-0.36
03/10/2021 00:25:00,5000,1,0.00,0,0.23,0.41,1.046,0.36,0.000,-0.44
03/10/2021 00:26:00,5000,1,0.00,,,,,,,-0.26
03/10/2021 00:27:00,5000,1,0.00,,,,,,,-0.33
03/10/2021 00:28:00,5000,1,0.00,,,,,,,-0.38
03/10/2021 00:29:00,5000,1,0.00,,,,,,,-0.38
03/10/2021 00:30:00,5000,1,0.00,0,0.28,0.40,1.324,0.42,0.000,-0.36
03/10/2021 00:31:00,5000,1,0.00,,,,,,,-0.21
03/10/2021 00:32:00,5000,1,0.00,,,,,,,-0.20
03/10/2021 00:33:00,5000,1,0.00,,,,,,,-0.40
03/10/2021 00:34:00,5000,1,0.00,,,,,,,-0.45
03/10/2021 00:35:00,5000,1,0.00,0,0.10,0.47,0.334,0.12,0.000,-0.46
03/10/2021 00:36:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 00:37:00,5000,1,0.00,,,,,,,-0.55
03/10/2021 00:38:00,5000,1,0.00,,,,,,,-0.58
03/10/2021 00:39:00,5000,1,0.00,,,,,,,-0.61
03/10/2021 00:40:00,5000,1,0.00,0,0.10,0.88,0.632,-0.06,0.000,-0.63
03/10/2021 00:41:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:42:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:43:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:44:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:45:00,5000,1,0.00,0,0.10,0.40,0.288,-0.06,0.000,-0.63
03/10/2021 00:46:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:47:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:48:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:49:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 00:50:00,5000,1,0.00,0,0.10,0.40,0.288,-0.08,0.000,-0.63
03/10/2021 00:51:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:52:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:53:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:54:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:55:00,5000,1,0.00,0,0.10,0.40,0.288,-0.08,0.000,-0.63
03/10/2021 00:56:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:57:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:58:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 00:59:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:00:00,5000,1,0.00,0,0.10,0.40,0.288,-0.06,0.000,-0.63
03/10/2021 01:01:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:02:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:03:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:04:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:05:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.62
03/10/2021 01:06:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:07:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:08:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:09:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:10:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.63
03/10/2021 01:11:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:12:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 01:13:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:14:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:15:00,5000,1,0.00,0,0.10,0.40,0.288,-0.08,0.000,-0.62
03/10/2021 01:16:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:17:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:18:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:19:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 01:20:00,5000,1,0.00,0,0.10,0.40,0.288,-0.06,0.000,-0.63
03/10/2021 01:21:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:22:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:23:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:24:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:25:00,5000,1,0.00,0,0.10,0.40,0.288,-0.09,0.000,-0.62
03/10/2021 01:26:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:27:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:28:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:29:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 01:30:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.63
03/10/2021 01:31:00,5000,1,0.00,,,,,,,-0.64
03/10/2021 01:32:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:33:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:34:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 01:35:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.63
03/10/2021 01:36:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:37:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:38:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:39:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:40:00,5000,1,0.00,0,0.10,0.40,0.288,-0.08,0.000,-0.64
03/10/2021 01:41:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:42:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:43:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:44:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:45:00,5000,1,0.00,0,0.10,0.40,0.288,-0.08,0.000,-0.63
03/10/2021 01:46:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:47:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:48:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:49:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:50:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.63
03/10/2021 01:51:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:52:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:53:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:54:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:55:00,5000,1,0.00,0,0.10,0.40,0.288,-0.06,0.000,-0.63
03/10/2021 01:56:00,5000,1,0.00,,,,,,,-0.63
03/10/2021 01:57:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 01:58:00,5000,1,0.00,,,,,,,-0.61
03/10/2021 01:59:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 02:00:00,5000,1,0.00,0,0.10,0.40,0.288,-0.06,0.000,-0.62
03/10/2021 02:01:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 02:02:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 02:03:00,5000,1,0.00,,,,,,,-0.62
03/10/2021 02:04:00,5000,1,0.00,,,,,,,-0.61
03/10/2021 02:05:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.62
03/10/2021 02:06:00,5000,1,0.00,,,,,,,-0.61
03/10/2021 02:07:00,5000,1,0.00,,,,,,,-0.61
03/10/2021 02:08:00,5000,1,0.00,,,,,,,-0.61
03/10/2021 02:09:00,5000,1,0.00,,,,,,,-0.60
03/10/2021 02:10:00,5000,1,0.00,0,0.10,0.83,0.599,0.34,0.000,-0.36
03/10/2021 02:11:00,5000,1,0.00,,,,,,,-0.20
03/10/2021 02:12:00,5000,1,0.00,,,,,,,-0.11
03/10/2021 02:13:00,5000,1,0.00,,,,,,,-0.08
03/10/2021 02:14:00,5000,1,0.00,,,,,,,-0.18
03/10/2021 02:15:00,5000,1,0.00,0,0.49,0.40,3.109,0.48,0.000,-0.16
03/10/2021 02:16:00,5000,1,0.00,,,,,,,-0.13
03/10/2021 02:17:00,5000,1,0.00,,,,,,,-0.15
03/10/2021 02:18:00,5000,1,0.00,,,,,,,-0.18
03/10/2021 02:19:00,5000,1,0.00,,,,,,,-0.18
03/10/2021 02:20:00,5000,1,0.00,0,0.40,0.48,2.809,0.41,0.000,-0.18
03/10/2021 02:21:00,5000,1,0.00,,,,,,,-0.18
03/10/2021 02:22:00,5000,1,0.00,,,,,,,-0.29
03/10/2021 02:23:00,5000,1,0.00,,,,,,,-0.29
03/10/2021 02:24:00,5000,1,0.00,,,,,,,-0.32
03/10/2021 02:25:00,5000,1,0.00,0,0.28,0.40,1.324,0.28,0.000,-0.31
03/10/2021 02:26:00,5000,1,0.00,,,,,,,-0.33
03/10/2021 02:27:00,5000,1,0.00,,,,,,,-0.31
03/10/2021 02:28:00,5000,1,0.00,,,,,,,-0.32
03/10/2021 02:29:00,5000,1,0.00,,,,,,,-0.29
03/10/2021 02:30:00,5000,1,0.00,0,0.23,0.40,1.031,0.29,0.000,-0.32
03/10/2021 02:31:00,5000,1,0.00,,,,,,,-0.21
03/10/2021 02:32:00,5000,1,0.00,,,,,,,-0.09
03/10/2021 02:33:00,5000,1,0.00,,,,,,,-0.12
03/10/2021 02:34:00,5000,1,0.00,,,,,,,-0.06
03/10/2021 02:35:00,5000,1,0.00,0,0.49,0.68,5.261,0.50,0.000,-0.12
03/10/2021 02:36:00,5000,1,0.00,,,,,,,-0.09
03/10/2021 02:37:00,5000,1,0.00,,,,,,,-0.12
03/10/2021 02:38:00,5000,1,0.00,,,,,,,-0.16
03/10/2021 02:39:00,5000,1,0.00,,,,,,,-0.15
03/10/2021 02:40:00,5000,1,0.00,0,0.40,0.58,3.405,0.43,0.000,-0.15
03/10/2021 02:41:00,5000,1,0.00,,,,,,,-0.12
03/10/2021 02:42:00,5000,1,0.00,,,,,,,-0.14
03/10/2021 02:43:00,5000,1,0.00,,,,,,,-0.20
03/10/2021 02:44:00,5000,1,0.00,,,,,,,-0.24
03/10/2021 02:45:00,5000,1,0.00,0,0.23,0.40,1.031,0.22,0.000,-0.32
03/10/2021 02:46:00,5000,1,0.00,,,,,,,-0.36
03/10/2021 02:47:00,5000,1,0.00,,,,,,,-0.41
03/10/2021 02:48:00,5000,1,0.00,,,,,,,-0.41
03/10/2021 02:49:00,5000,1,0.00,,,,,,,-0.43
03/10/2021 02:50:00,5000,1,0.00,0,0.10,0.41,0.294,-0.04,0.000,-0.46
03/10/2021 02:51:00,5000,1,0.00,,,,,,,-0.48
03/10/2021 02:52:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 02:53:00,5000,1,0.00,,,,,,,-0.52
03/10/2021 02:54:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 02:55:00,5000,1,0.00,0,0.10,0.40,0.288,-0.08,0.000,-0.51
03/10/2021 02:56:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 02:57:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 02:58:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 02:59:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 03:00:00,5000,1,0.00,0,0.10,0.49,0.355,-0.06,0.000,-0.53
03/10/2021 03:01:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 03:02:00,5000,1,0.00,,,,,,,-0.48
03/10/2021 03:03:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 03:04:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 03:05:00,5000,1,0.00,0,0.10,0.40,0.288,-0.06,0.000,-0.49
03/10/2021 03:06:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 03:07:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 03:08:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 03:09:00,5000,1,0.00,,,,,,,-0.47
03/10/2021 03:10:00,5000,1,0.00,0,0.10,0.45,0.326,-0.05,0.000,-0.47
03/10/2021 03:11:00,5000,1,0.00,,,,,,,-0.48
03/10/2021 03:12:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 03:13:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 03:14:00,5000,1,0.00,,,,,,,-0.50
03/10/2021 03:15:00,5000,1,0.00,0,0.10,0.68,0.489,-0.06,0.000,-0.50
03/10/2021 03:16:00,5000,1,0.00,,,,,,,-0.50
03/10/2021 03:17:00,5000,1,0.00,,,,,,,-0.49
03/10/2021 03:18:00,5000,1,0.00,,,,,,,-0.50
03/10/2021 03:19:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 03:20:00,5000,1,0.00,0,0.10,0.61,0.442,-0.02,0.000,-0.50
03/10/2021 03:21:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 03:22:00,5000,1,0.00,,,,,,,-0.52
03/10/2021 03:23:00,5000,1,0.00,,,,,,,-0.50
03/10/2021 03:24:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 03:25:00,5000,1,0.00,0,0.10,0.40,0.288,-0.05,0.000,-0.53
03/10/2021 03:26:00,5000,1,0.00,,,,,,,-0.52
03/10/2021 03:27:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 03:28:00,5000,1,0.00,,,,,,,-0.50
03/10/2021 03:29:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 03:30:00,5000,1,0.00,0,0.10,1.33,0.958,-0.07,0.000,-0.52
03/10/2021 03:31:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 03:32:00,5000,1,0.00,,,,,,,-0.51
03/10/2021 03:33:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 03:34:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 03:35:00,5000,1,0.00,0,0.10,0.40,0.288,-0.05,0.000,-0.54
03/10/2021 03:36:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 03:37:00,5000,1,0.00,,,,,,,-0.54
03/10/2021 03:38:00,5000,1,0.00,,,,,,,-0.55
03/10/2021 03:39:00,5000,1,0.00,,,,,,,-0.56
03/10/2021 03:40:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.55
03/10/2021 03:41:00,5000,1,0.00,,,,,,,-0.55
03/10/2021 03:42:00,5000,1,0.00,,,,,,,-0.55
03/10/2021 03:43:00,5000,1,0.00,,,,,,,-0.56
03/10/2021 03:44:00,5000,1,0.00,,,,,,,-0.57
03/10/2021 03:45:00,5000,1,0.00,0,0.10,0.82,0.590,-0.06,0.000,-0.56
03/10/2021 03:46:00,5000,1,0.00,,,,,,,-0.58
03/10/2021 03:47:00,5000,1,0.00,,,,,,,-0.57
03/10/2021 03:48:00,5000,1,0.00,,,,,,,-0.57
03/10/2021 03:49:00,5000,1,0.00,,,,,,,-0.56
03/10/2021 03:50:00,5000,1,0.00,0,0.10,0.40,0.288,-0.07,0.000,-0.57
03/10/2021 03:51:00,5000,1,0.00,,,,,,,-0.57
03/10/2021 03:52:00,5000,1,0.00,,,,,,,-0.57
03/10/2021 03:53:00,5000,1,0.00,,,,,,,-0.58
03/10/2021 03:54:00,5000,1,0.00,,,,,,,-0.56
03/10/2021 03:55:00,5000,1,0.00,0,0.10,0.80,0.572,-0.07,0.000,-0.54
03/10/2021 03:56:00,5000,1,0.00,,,,,,,-0.53
03/10/2021 03:57:00,5000,1,0.00,,,,,,,-0.35
03/10/2021 03:58:00,5000,1,0.00,,,,,,,-0.34
03/10/2021 03:59:00,5000,1,0.00,,,,,,,1.36
03/10/2021 04:00:00,5000,1,0.00,0,0.32,0.54,2.193,2.96,900.768,4.38
03/10/2021 04:01:00,5000,1,0.00,,,,,,,9.18
03/10/2021 04:02:00,5000,1,0.00,,,,,,,14.97
03/10/2021 04:03:00,5000,1,0.00,,,,,,,19.57
03/10/2021 04:04:00,5000,1,0.00,,,,,,,22.45
03/10/2021 04:05:00,5000,1,2536.26,0,21.46,1.50,2536.256,22.61,15265.079,23.70
03/10/2021 04:06:00,5000,1,1866.03,0,22.95,2.39,4329.774,23.06,15706.555,24.19
03/10/2021 04:07:00,5000,1,2806.93,1,23.80,3.17,5940.900,23.23,15849.485,24.35
03/10/2021 04:08:00,5000,1,6956.22,2,24.57,4.74,9149.294,20.64,15373.945,23.82
03/10/2021 04:09:00,5000,1,9019.34,3,20.63,4.37,7063.113,16.19,13711.434,22.02
03/10/2021 04:10:00,5000,1,11808.61,4,19.06,5.28,7789.276,17.24,12862.187,21.12
03/10/2021 04:11:00,5000,1,13568.92,5,19.68,4.41,6760.304,18.07,11894.114,20.10
03/10/2021 04:12:00,5000,1,16127.41,6,19.63,4.95,7558.495,14.61,9066.769,17.09
03/10/2021 04:13:00,5000,1,19714.48,7,17.70,6.35,8587.063,12.87,9204.704,17.24
03/10/2021 04:14:00,5000,1,21130.21,8,16.32,5.24,6415.733,8.38,8509.506,16.48
03/10/2021 04:15:00,5000,1,22073.07,9,15.86,5.03,5942.861,5.59,8427.689,16.39
03/10/2021 04:16:00,5000,1,21785.37,10,13.81,4.76,4712.302,6.99,5328.998,12.75
03/10/2021 04:17:00,5000,1,20137.51,11,10.92,4.63,3352.140,8.81,4715.397,11.95
03/10/2021 04:18:00,5000,1,17650.21,12,9.37,4.28,2512.698,3.24,3995.024,10.96
03/10/2021 04:19:00,5000,1,14770.99,13,7.55,4.88,2120.780,2.59,1088.554,4.93
03/10/2021 04:20:00,5000,1,11580.17,14,7.22,4.43,1809.179,2.33,1851.236,6.94
03/10/2021 04:21:00,5000,1,7052.35,15,2.63,4.99,472.177,0.66,1964.418,7.22
03/10/2021 04:22:00,5000,1,3003.61,16,4.08,5.30,951.262,1.68,3316.988,9.96
03/10/2021 04:23:00,5000,1,3979.74,17,4.17,5.26,976.129,1.14,1730.724,6.64
03/10/2021 04:24:00,5000,1,4639.49,17,3.47,4.65,659.753,1.75,2948.155,9.38
03/10/2021 04:25:00,5000,1,280.90,17,3.37,4.72,641.411,1.23,2075.257,7.49
03/10/2021 04:26:00,5000,1,899.19,18,3.32,4.66,618.288,0.97,3356.045,10.02
03/10/2021 04:27:00,5000,1,1628.62,18,3.80,4.50,729.429,1.43,2257.922,7.93
03/10/2021 04:28:00,5000,1,2536.07,18,3.90,5.39,907.447,2.41,755.473,3.93
03/10/2021 04:29:00,5000,1,3444.36,18,4.08,5.05,908.298,1.25,541.748,3.21
03/10/2021 04:30:00,5000,1,4150.92,18,3.29,5.38,706.555,1.59,372.604,2.57
03/10/2021 04:31:00,5000,1,4983.69,18,3.91,4.93,832.775,1.16,0.846,0.03
03/10/2021 04:32:00,5000,1,543.53,18,3.62,3.70,559.840,0.85,193.086,1.74
03/10/2021 04:33:00,5000,1,1156.67,19,3.20,4.86,613.134,0.83,0.000,-0.13
03/10/2021 04:34:00,5000,1,1680.36,19,3.34,3.91,523.694,1.15,0.000,-0.66
03/10/2021 04:35:00,5000,1,2194.63,19,2.91,4.69,514.273,1.45,0.000,-0.94
03/10/2021 04:36:00,5000,1,2926.33,19,3.60,4.89,731.694,1.07,0.000,-1.06
03/10/2021 04:37:00,5000,1,3737.56,19,3.69,5.23,811.233,0.61,0.000,-0.50
03/10/2021 04:38:00,5000,1,4560.78,19,3.84,5.00,823.216,0.20,0.000,-0.09
03/10/2021 04:39:00,5000,1,108.04,19,3.40,3.98,547.266,0.87,0.000,-1.07
03/10/2021 04:40:00,5000,1,467.60,20,2.60,3.87,359.552,0.43,0.000,-0.89
03/10/2021 04:41:00,5000,1,845.02,20,2.89,3.47,377.425,1.09,0.000,-1.42
03/10/2021 04:42:00,5000,1,1135.94,20,2.59,3.15,290.919,0.71,3.946,0.14
03/10/2021 04:43:00,5000,1,1454.25,20,2.23,4.29,318.305,1.13,0.000,-0.13
03/10/2021 04:44:00,5000,1,1920.03,20,2.87,4.34,465.786,0.66,0.000,-0.43
03/10/2021 04:45:00,5000,1,2303.59,20,2.63,4.05,383.563,0.73,0.000,-0.55
03/10/2021 04:46:00,5000,1,2614.18,20,2.25,4.14,310.587,0.49,0.000,-0.62
03/10/2021 04:47:00,5000,1,3004.08,20,2.59,4.22,389.898,0.76,8.738,0.31
03/10/2021 04:48:00,5000,1,3329.02,20,2.41,3.90,324.940,0.20,0.000,-0.67
03/10/2021 04:49:00,5000,1,3682.78,20,2.53,3.97,353.758,0.61,1.973,0.07
03/10/2021 04:50:00,5000,1,4043.72,20,2.64,3.80,360.944,0.22,12.402,0.44
03/10/2021 04:51:00,5000,1,4316.18,20,2.26,3.60,272.460,0.18,0.000,-0.08
03/10/2021 04:52:00,5000,1,4661.83,20,2.56,3.81,345.645,0.16,5.355,0.19
03/10/2021 04:53:00,5000,1,4975.14,20,2.44,3.70,313.310,0.38,15.518,0.52
03/10/2021 04:54:00,5000,1,230.29,20,2.22,3.46,255.156,0.31,4.228,0.15
03/10/2021 04:55:00,5000,1,460.50,21,2.20,3.17,230.213,0.45,0.846,0.03
03/10/2021 04:56:00,5000,1,651.61,21,1.94,3.17,191.110,0.23,6.765,0.24
03/10/2021 04:57:00,5000,1,822.73,21,1.85,3.05,171.111,0.17,5.637,0.20
03/10/2021 04:58:00,5000,1,863.82,21,0.72,3.00,41.094,-0.02,8.738,0.31
03/10/2021 04:59:00,5000,1,905.76,21,0.72,3.07,41.943,0.27,5.637,0.20
03/10/2021 05:00:00,5000,1,1075.26,21,1.81,3.12,169.502,0.31,2.255,0.08
03/10/2021 05:01:00,5000,1,1204.40,21,1.66,2.69,129.140,0.44,0.000,-0.07
03/10/2021 05:02:00,5000,1,1337.72,21,1.60,2.94,133.314,0.34,0.282,0.01
03/10/2021 05:03:00,5000,1,1475.37,21,1.67,2.86,137.652,0.38,0.000,-0.02
