SITE ID:,0000000AV053,,,
SN: ,110106000707,,
DEVICE ID:,29,,
MFG ID:,00,,
TIME STAMP,SMP-,BTL-,RESULT-
18:54 03/03/2021,001,01,SUCCESS                                         
18:57 03/03/2021,002,01,SUCCESS                                         
19:08 03/03/2021,003,01,SUCCESS                                         
19:19 03/03/2021,004,01,SUCCESS                                         
19:26 03/03/2021,005,01,SUCCESS                                         
19:29 03/03/2021,006,01,SUCCESS                                         
19:32 03/03/2021,007,01,SUCCESS                                         
19:35 03/03/2021,008,01,SUCCESS                                         
19:38 03/03/2021,009,01,SUCCESS                                         
19:41 03/03/2021,010,01,SUCCESS                                         
19:45 03/03/2021,011,01,SUCCESS                                         
19:48 03/03/2021,012,01,SUCCESS                                         
19:52 03/03/2021,013,01,SUCCESS                                         
19:55 03/03/2021,014,01,SUCCESS                                         
19:59 03/03/2021,015,01,SUCCESS                                         
20:03 03/03/2021,016,01,SUCCESS                                         
20:08 03/03/2021,017,01,SUCCESS                                         
20:12 03/03/2021,018,01,SUCCESS                                         
20:16 03/03/2021,019,01,SUCCESS                                         
20:20 03/03/2021,020,01,SUCCESS                                         
20:23 03/03/2021,021,01,SUCCESS                                         
20:27 03/03/2021,022,01,SUCCESS                                         
20:30 03/03/2021,023,01,SUCCESS                                         
20:33 03/03/2021,024,01,SUCCESS                                         
20:36 03/03/2021,025,01,SUCCESS                                         
20:38 03/03/2021,026,01,SUCCESS                                         
20:42 03/03/2021,027,01,SUCCESS                                         
20:45 03/03/2021,028,01,SUCCESS                                         
20:48 03/03/2021,029,01,SUCCESS                                         
20:51 03/03/2021,030,01,SUCCESS                                         
20:55 03/03/2021,031,01,SUCCESS                                         
20:58 03/03/2021,032,01,SUCCESS                                         
21:01 03/03/2021,033,01,SUCCESS                                         
21:05 03/03/2021,034,01,SUCCESS                                         
21:08 03/03/2021,035,01,SUCCESS                                         
21:12 03/03/2021,036,01,SUCCESS                                         
21:15 03/03/2021,037,01,SUCCESS                                         
21:19 03/03/2021,038,01,SUCCESS                                         
21:23 03/03/2021,039,01,SUCCESS                                         
21:27 03/03/2021,040,01,SUCCESS                                         
21:31 03/03/2021,041,01,SUCCESS                                         
21:39 03/03/2021,042,01,SUCCESS                                         
21:47 03/03/2021,043,01,SUCCESS                                         
21:55 03/03/2021,044,01,SUCCESS                                         
22:04 03/03/2021,045,01,SUCCESS                                         
22:11 03/03/2021,046,01,SUCCESS                                         
22:18 03/03/2021,047,01,SUCCESS                                         
22:25 03/03/2021,048,01,SUCCESS                                         
22:32 03/03/2021,049,01,SUCCESS                                         
22:40 03/03/2021,050,01,SUCCESS                                         
22:48 03/03/2021,051,01,SUCCESS                                         
22:58 03/03/2021,052,01,SUCCESS                                         
23:07 03/03/2021,053,01,SUCCESS                                         
23:18 03/03/2021,054,01,SUCCESS                                         
23:28 03/03/2021,055,01,SUCCESS                                         
23:39 03/03/2021,056,01,SUCCESS                                         
23:50 03/03/2021,057,01,SUCCESS                                         
00:02 03/04/2021,058,01,SUCCESS                                         
00:14 03/04/2021,059,01,SUCCESS                                         
00:26 03/04/2021,060,01,SUCCESS                                         
00:39 03/04/2021,061,01,SUCCESS                                         
00:52 03/04/2021,062,01,SUCCESS                                         
01:06 03/04/2021,063,01,SUCCESS                                         
01:21 03/04/2021,064,01,SUCCESS                                         
01:37 03/04/2021,065,01,SUCCESS                                         
01:53 03/04/2021,066,01,SUCCESS                                         
02:11 03/04/2021,067,01,SUCCESS                                         
02:30 03/04/2021,068,01,SUCCESS                                         
02:50 03/04/2021,069,01,SUCCESS                                         
03:12 03/04/2021,070,01,SUCCESS                                         
03:34 03/04/2021,071,01,SUCCESS                                         
03:59 03/04/2021,072,01,SUCCESS                                         
04:25 03/04/2021,073,01,SUCCESS                                         
04:52 03/04/2021,074,01,SUCCESS                                         
05:21 03/04/2021,075,01,SUCCESS                                         
05:51 03/04/2021,076,01,SUCCESS                                         
06:23 03/04/2021,077,01,SUCCESS                                         
06:57 03/04/2021,078,01,SUCCESS                                         
07:32 03/04/2021,079,01,SUCCESS                                         
08:08 03/04/2021,080,01,SUCCESS                                         
08:45 03/04/2021,081,01,SUCCESS                                         
09:24 03/04/2021,082,01,SUCCESS                                         
10:05 03/04/2021,083,01,SUCCESS                                         
10:47 03/04/2021,084,01,SUCCESS                                         
11:30 03/04/2021,085,01,SUCCESS                                         